date,prcp
11/10/2016,0
11/11/2016,0
11/12/2016,0
11/13/2016,0
11/14/2016,0
11/15/2016,0
11/16/2016,0.24
11/17/2016,0.01
11/18/2016,0
11/19/2016,0.11
11/20/2016,0.39
11/21/2016,0.11
11/22/2016,2.05
11/23/2016,0.25
11/24/2016,0.3
11/25/2016,0.08
11/26/2016,0.06
11/27/2016,0.17
11/28/2016,0
11/29/2016,0.09
11/30/2016,0.05
12/1/2016,0.37
12/2/2016,0.35
12/3/2016,0.77
12/4/2016,0.04
12/5/2016,0.22
12/6/2016,0
12/7/2016,0.12
12/8/2016,0.07
12/9/2016,0.31
12/10/2016,0.02
12/11/2016,0
12/12/2016,0
12/13/2016,0.04
12/14/2016,0.92
12/15/2016,0.14
12/16/2016,0.03
12/17/2016,0.07
12/18/2016,0.16
12/19/2016,0.03
12/20/2016,0
12/21/2016,0.11
12/22/2016,0.86
12/23/2016,0.24
12/24/2016,0.2
12/25/2016,0.02
12/26/2016,0.22
12/27/2016,0.05
12/28/2016,0.09
12/29/2016,0.52
12/30/2016,0.29
12/31/2016,0.25
1/1/2017,0.03
1/2/2017,0.01
1/3/2017,0
1/4/2017,0
1/5/2017,0.06
1/6/2017,0.1
1/7/2017,0
1/8/2017,0
1/9/2017,0
1/10/2017,0
1/11/2017,0
1/12/2017,0
1/13/2017,0
1/14/2017,0.01
1/15/2017,0
1/16/2017,0
1/17/2017,0
1/18/2017,0
1/19/2017,0.02
1/20/2017,0
1/21/2017,0.03
1/22/2017,0.09
1/23/2017,0.01
1/24/2017,0.13
1/25/2017,0.79
1/26/2017,0
1/27/2017,0.03
1/28/2017,0
1/29/2017,0.26
1/30/2017,0
1/31/2017,0
2/1/2017,0
2/2/2017,0
2/3/2017,0
2/4/2017,0
2/5/2017,0
2/6/2017,0.18
2/7/2017,1.32
2/8/2017,0
2/9/2017,0
2/10/2017,0
2/11/2017,1.73
2/12/2017,2.98
2/13/2017,0.01
2/14/2017,0
2/15/2017,0.01
2/16/2017,0.73
2/17/2017,0.13
2/18/2017,0
2/19/2017,0.09
2/20/2017,0
2/21/2017,0
2/22/2017,0.06
2/23/2017,0
2/24/2017,0
2/25/2017,0
2/26/2017,0
2/27/2017,0
2/28/2017,0.04
3/1/2017,2.12
3/2/2017,1.88
3/3/2017,0.27
3/4/2017,0
3/5/2017,0.41
3/6/2017,0.03
3/7/2017,0
3/8/2017,0
3/9/2017,0.65
3/10/2017,0.03
3/11/2017,0.01
3/12/2017,0
3/13/2017,0
3/14/2017,0
3/15/2017,0.06
3/16/2017,0
3/17/2017,0.12
3/18/2017,0
3/19/2017,0
3/20/2017,0.02
3/21/2017,0.09
3/22/2017,0
3/23/2017,0
3/24/2017,0.12
3/25/2017,0.93
3/26/2017,0
3/27/2017,0.01
3/28/2017,0
3/29/2017,0.01
3/30/2017,0.04
3/31/2017,0.01
4/1/2017,0.21
4/2/2017,0
4/3/2017,0.26
4/4/2017,0.09
4/5/2017,0.1
4/6/2017,0.06
4/7/2017,0
4/8/2017,0
4/9/2017,0
4/10/2017,0.01
4/11/2017,0.03
4/12/2017,0.11
4/13/2017,0.59
4/14/2017,2.3
4/15/2017,0.38
4/16/2017,0.47
4/17/2017,1.04
4/18/2017,2.03
4/19/2017,0.02
4/20/2017,0.05
4/21/2017,1.74
4/22/2017,1.58
4/23/2017,0.06
4/24/2017,0.01
4/25/2017,0
4/26/2017,0.02
4/27/2017,0.19
4/28/2017,0.76
4/29/2017,0.37
4/30/2017,1.04
5/1/2017,0.13
5/2/2017,0.01
5/3/2017,0.01
5/4/2017,0
5/5/2017,0
5/6/2017,0
5/7/2017,0.02
5/8/2017,0.73
5/9/2017,1.58
5/10/2017,0.2
5/11/2017,0.12
5/12/2017,0.02
5/13/2017,0.12
5/14/2017,0.17
5/15/2017,0.09
5/16/2017,0.03
5/17/2017,0.07
5/18/2017,0.13
5/19/2017,0.01
5/20/2017,0.02
5/21/2017,0.01
5/22/2017,0.06
5/23/2017,0.06
5/24/2017,0.3
5/25/2017,0.2
5/26/2017,0
5/27/2017,0
5/28/2017,0.08
5/29/2017,0.4
5/30/2017,1.12
5/31/2017,0.25
6/1/2017,0
6/2/2017,0.09
6/3/2017,0.08
6/4/2017,0.13
6/5/2017,0.05
6/6/2017,0
6/7/2017,0
6/8/2017,0
6/9/2017,0.02
6/10/2017,0.62
6/11/2017,0.74
6/12/2017,0.24
6/13/2017,0.24
6/14/2017,0.22
6/15/2017,0.55
6/16/2017,0.06
6/17/2017,0.07
6/18/2017,0.24
6/19/2017,0.08
6/20/2017,0
6/21/2017,0.19
6/22/2017,0.06
6/23/2017,0.12
6/24/2017,0.36
6/25/2017,0.02
6/26/2017,0.06
6/27/2017,0.01
6/28/2017,0
6/29/2017,0
6/30/2017,0.01
7/1/2017,0.08
7/2/2017,0.15
7/3/2017,0.15
7/4/2017,0.08
7/5/2017,0
7/6/2017,0
7/7/2017,0.18
7/8/2017,0
7/9/2017,0.11
7/10/2017,0.02
7/11/2017,0.02
7/12/2017,0.28
7/13/2017,0.32
7/14/2017,0.2
7/15/2017,0.05
7/16/2017,0.1
7/17/2017,0.21
7/18/2017,0.05
7/19/2017,0.05
7/20/2017,0.06
7/21/2017,0.03
7/22/2017,0.2
7/23/2017,0.2
7/24/2017,0.61
7/25/2017,0.11
7/26/2017,0.12
7/27/2017,0.01
7/28/2017,0.09
7/29/2017,0.23
7/30/2017,0
7/31/2017,0
8/4/2017,0
8/5/2017,0.06
8/6/2017,0
8/13/2017,0
8/14/2017,0
8/15/2017,0.32
8/16/2017,0.12
8/17/2017,0.01
8/18/2017,0.06
1/1/2010,0.05
1/2/2010,0
1/3/2010,0
1/4/2010,0
1/5/2010,0
1/6/2010,0.08
1/7/2010,0.04
1/8/2010,0
1/9/2010,0
1/10/2010,0
1/11/2010,0.05
1/12/2010,0
1/13/2010,0
1/14/2010,0
1/15/2010,0
1/16/2010,0
1/18/2010,0
1/19/2010,0
1/20/2010,0
1/21/2010,0
1/22/2010,0
1/23/2010,0
1/24/2010,0
1/25/2010,0
1/26/2010,0.03
1/27/2010,0.25
1/29/2010,0
1/30/2010,0.4
1/31/2010,0.01
2/1/2010,0
2/2/2010,0
2/3/2010,0.55
2/4/2010,0
2/5/2010,0
2/6/2010,0
2/8/2010,0
2/9/2010,0
2/10/2010,0
2/11/2010,0
2/12/2010,0
2/13/2010,0.03
2/14/2010,0
2/15/2010,0
2/16/2010,0
2/17/2010,0
2/18/2010,0
2/19/2010,0
2/20/2010,0
2/21/2010,0
2/22/2010,0
2/23/2010,0
2/24/2010,0
2/25/2010,0
2/26/2010,0
2/28/2010,
3/1/2010,0
3/2/2010,0
3/3/2010,0
3/4/2010,0.04
3/5/2010,0.03
3/6/2010,0
3/7/2010,0
3/8/2010,0.08
3/9/2010,0.06
3/10/2010,0.01
3/11/2010,0
3/12/2010,0
3/14/2010,0
3/15/2010,0.01
3/16/2010,0.06
3/17/2010,0
3/18/2010,0.01
3/19/2010,0
3/20/2010,0
3/21/2010,0
3/22/2010,0
3/23/2010,0.01
3/24/2010,0
3/25/2010,0
3/26/2010,0
3/27/2010,0
3/28/2010,0
3/29/2010,0
3/30/2010,0.01
3/31/2010,0
4/1/2010,0
4/2/2010,0
4/3/2010,0
4/4/2010,0.12
4/5/2010,0.01
4/6/2010,0
4/7/2010,0.01
4/8/2010,0.87
4/9/2010,0.01
4/10/2010,0
4/11/2010,0
4/12/2010,0.01
4/13/2010,0
4/14/2010,0
4/15/2010,0
4/16/2010,0
4/17/2010,0
4/18/2010,0
4/19/2010,0
4/20/2010,0
4/21/2010,0
4/22/2010,0
4/23/2010,0.01
4/24/2010,0
4/25/2010,0
4/26/2010,0
4/27/2010,0
4/28/2010,0
4/29/2010,0.08
4/30/2010,0.04
5/1/2010,0
5/2/2010,0.15
5/3/2010,0.98
5/4/2010,0.01
5/5/2010,0
5/6/2010,0.01
5/7/2010,0.01
5/8/2010,0.02
5/9/2010,0
5/10/2010,0
5/11/2010,0
5/12/2010,0
5/13/2010,0
5/14/2010,0
5/15/2010,0
5/16/2010,0.02
5/17/2010,0
5/18/2010,0
5/19/2010,0
5/20/2010,0.03
5/21/2010,0.01
5/22/2010,0
5/23/2010,0
5/24/2010,0
5/25/2010,0
5/26/2010,0.01
5/27/2010,0
5/28/2010,0
5/30/2010,
5/31/2010,0
6/1/2010,0
6/2/2010,0
6/3/2010,0
6/4/2010,0
6/5/2010,0
6/6/2010,0
6/7/2010,0.05
6/8/2010,0
6/9/2010,0
6/10/2010,0
6/11/2010,0
6/12/2010,0
6/14/2010,0
6/15/2010,0
6/16/2010,0
6/17/2010,0
6/18/2010,0.04
6/19/2010,0.05
6/20/2010,0
6/21/2010,0
6/22/2010,0
6/23/2010,0
6/24/2010,0
6/25/2010,0.02
6/26/2010,0
6/27/2010,0.09
6/28/2010,0
6/29/2010,0.02
6/30/2010,0.03
7/3/2010,
7/4/2010,0
7/5/2010,0.01
7/6/2010,0.1
7/7/2010,0.02
7/8/2010,0.03
7/9/2010,0.15
7/10/2010,0.01
7/12/2010,
7/13/2010,0
7/14/2010,0.01
7/15/2010,0.01
7/16/2010,0
7/17/2010,0.02
7/18/2010,0
7/19/2010,0.01
7/20/2010,0.02
7/21/2010,0
7/22/2010,0
7/23/2010,0
7/24/2010,0
7/25/2010,0
7/26/2010,0
7/27/2010,0
7/28/2010,0
7/29/2010,0
7/30/2010,0
7/31/2010,0
8/1/2010,0
8/2/2010,0
8/3/2010,0
8/4/2010,0
8/5/2010,0.04
8/6/2010,0.01
8/7/2010,0
8/8/2010,0.01
8/9/2010,0
8/10/2010,0
8/11/2010,0.1
8/12/2010,0
8/13/2010,0
8/14/2010,0
8/15/2010,0
8/16/2010,0
8/17/2010,0.02
8/18/2010,0
8/19/2010,0
8/20/2010,0
8/21/2010,0
8/22/2010,0
8/23/2010,0
8/24/2010,0
8/25/2010,0.01
8/26/2010,0
8/27/2010,0
8/28/2010,0
8/29/2010,0
8/30/2010,0
8/31/2010,0
9/1/2010,0
9/2/2010,0
9/3/2010,0
9/5/2010,0
9/6/2010,0
9/7/2010,0.02
9/8/2010,0
9/9/2010,0
9/10/2010,0
9/11/2010,0
9/12/2010,0
9/13/2010,0
9/14/2010,0
9/15/2010,0
9/16/2010,0
9/17/2010,0
9/18/2010,0
9/19/2010,0
9/20/2010,0.02
9/21/2010,0
9/22/2010,0.08
9/23/2010,0.35
9/24/2010,0
9/25/2010,0
9/26/2010,0
9/27/2010,0
9/28/2010,0
9/30/2010,0
10/1/2010,0.19
10/2/2010,0
10/3/2010,0
10/4/2010,0.01
10/5/2010,0
10/6/2010,0
10/7/2010,0
10/8/2010,0
10/9/2010,0
10/10/2010,0
10/11/2010,0
10/12/2010,0
10/13/2010,0
10/14/2010,0
10/15/2010,0
10/16/2010,0
10/17/2010,0
10/18/2010,0
10/19/2010,0
10/20/2010,0
10/21/2010,0
10/22/2010,0
10/23/2010,0
10/24/2010,0
10/25/2010,0
10/26/2010,0.02
10/27/2010,0.01
10/28/2010,0.01
10/29/2010,0
10/30/2010,0.02
10/31/2010,0.01
11/1/2010,0.01
11/2/2010,0.03
11/3/2010,0
11/4/2010,0.1
11/5/2010,0
11/6/2010,0
11/7/2010,0
11/8/2010,0
11/9/2010,0
11/10/2010,0
11/11/2010,0.01
11/12/2010,0
11/13/2010,0
11/14/2010,0
11/15/2010,0.01
11/16/2010,0.04
11/17/2010,0.02
11/18/2010,0
11/19/2010,0.34
11/20/2010,0
11/21/2010,0
11/22/2010,0.02
11/23/2010,0
11/24/2010,0
11/25/2010,0.01
11/26/2010,0
11/27/2010,0
11/28/2010,0.06
11/29/2010,0.02
11/30/2010,0
12/1/2010,0.13
12/2/2010,0
12/3/2010,0.01
12/4/2010,0
12/5/2010,0
12/6/2010,0
12/7/2010,0
12/8/2010,0
12/9/2010,0.04
12/10/2010,1.8
12/11/2010,0.8
12/12/2010,0.01
12/13/2010,0
12/14/2010,0.01
12/15/2010,0
12/16/2010,0
12/17/2010,0
12/18/2010,0
12/19/2010,4
12/20/2010,3.05
12/21/2010,0.17
12/22/2010,0.04
12/23/2010,0
12/24/2010,0.05
12/25/2010,0.01
12/26/2010,3
12/27/2010,0.01
12/28/2010,1.67
12/29/2010,0
12/30/2010,0.02
12/31/2010,0
1/1/2011,0
1/2/2011,0
1/3/2011,0
1/4/2011,0
1/5/2011,0
1/7/2011,0
1/8/2011,0
1/9/2011,0
1/10/2011,0
1/11/2011,0.08
1/12/2011,0.44
1/13/2011,3.44
1/14/2011,0.31
1/16/2011,0.02
1/17/2011,0.03
1/18/2011,0
1/19/2011,0.01
1/20/2011,0
1/21/2011,0
1/22/2011,0
1/23/2011,0
1/24/2011,0
1/25/2011,0
1/26/2011,0
1/27/2011,0
1/28/2011,0
1/29/2011,0
1/30/2011,0
1/31/2011,0.2
2/1/2011,0.23
2/2/2011,0.01
2/3/2011,0
2/4/2011,0
2/5/2011,0
2/6/2011,0.29
2/7/2011,1.14
2/8/2011,0.15
2/9/2011,0
2/10/2011,0.23
2/11/2011,0.02
2/12/2011,0.35
2/13/2011,0.04
2/14/2011,0.13
2/15/2011,0.02
2/16/2011,0.01
2/17/2011,0
2/18/2011,0
2/19/2011,0
2/20/2011,0
2/21/2011,0
2/22/2011,0.1
2/23/2011,0.01
2/24/2011,0.05
2/25/2011,0
2/26/2011,0.18
2/27/2011,0
2/28/2011,0
3/1/2011,0
3/2/2011,0
3/3/2011,0.03
3/4/2011,0.6
3/6/2011,0
3/7/2011,0.03
3/8/2011,0
3/9/2011,0.01
3/10/2011,0.1
3/11/2011,0.04
3/12/2011,0
3/13/2011,0.01
3/14/2011,0
3/15/2011,0
3/16/2011,0
3/18/2011,0
3/19/2011,0
3/20/2011,0.06
3/21/2011,0
3/22/2011,0.01
3/23/2011,0
3/24/2011,0
3/25/2011,0
3/26/2011,0
3/27/2011,0.04
3/28/2011,0
3/29/2011,0
3/30/2011,0
3/31/2011,0
4/1/2011,0
4/2/2011,0.01
4/3/2011,0
4/4/2011,0
4/5/2011,0
4/6/2011,0
4/7/2011,0.37
4/8/2011,0.4
4/9/2011,0.04
4/10/2011,0
4/11/2011,0
4/12/2011,0
4/13/2011,0
4/14/2011,0
4/15/2011,0
4/16/2011,0.12
4/17/2011,0
4/18/2011,0
4/19/2011,0
4/20/2011,0
4/21/2011,0
4/22/2011,0
4/23/2011,0
4/24/2011,0
4/25/2011,0
4/26/2011,0.03
4/27/2011,0
4/28/2011,0
4/29/2011,0
4/30/2011,0.2
5/1/2011,0
5/2/2011,0
5/3/2011,0.76
5/4/2011,0.1
5/5/2011,0.02
5/6/2011,0.03
5/7/2011,0.6
5/8/2011,0.72
5/9/2011,0.53
5/10/2011,0.03
5/11/2011,0.01
5/12/2011,0.04
5/13/2011,0.03
5/14/2011,0
5/15/2011,0
5/16/2011,0
5/17/2011,0
5/18/2011,0
5/19/2011,0.03
5/20/2011,0
5/21/2011,0
5/22/2011,0
5/23/2011,0.01
5/24/2011,0
5/25/2011,0
5/26/2011,0
5/27/2011,0
5/28/2011,0
5/29/2011,0
5/30/2011,0
5/31/2011,0
6/1/2011,0.02
6/2/2011,0
6/3/2011,0.03
6/4/2011,0.58
6/5/2011,0.02
6/6/2011,0
6/7/2011,0
6/8/2011,0.1
6/9/2011,0
6/10/2011,0
6/11/2011,0
6/12/2011,0.02
6/13/2011,0
6/14/2011,0
6/15/2011,0
6/16/2011,0.01
6/17/2011,0
6/18/2011,0
6/19/2011,0
6/20/2011,0.01
6/21/2011,0.03
6/22/2011,0.1
6/23/2011,0.01
6/24/2011,0
6/25/2011,0
6/26/2011,0
6/27/2011,0
6/28/2011,0
6/29/2011,0
6/30/2011,0
7/1/2011,0
7/2/2011,0.02
7/3/2011,0
7/4/2011,0
7/5/2011,0
7/6/2011,0
7/7/2011,0.03
7/8/2011,0
7/9/2011,0
7/10/2011,0.02
7/11/2011,0
7/12/2011,0
7/13/2011,0
7/14/2011,0
7/15/2011,0
7/16/2011,0
7/17/2011,0.02
7/18/2011,0
7/19/2011,0
7/20/2011,0
7/21/2011,0
7/22/2011,0.01
7/23/2011,0
7/24/2011,0
7/25/2011,0
7/26/2011,0
7/27/2011,0.31
7/28/2011,0.01
7/29/2011,0.07
7/30/2011,0.14
7/31/2011,0
8/1/2011,0
8/2/2011,0.01
8/3/2011,0
8/4/2011,0
8/5/2011,0
8/6/2011,0
8/7/2011,0
8/8/2011,0
8/9/2011,0
8/10/2011,0
8/11/2011,0
8/12/2011,0
8/13/2011,0
8/14/2011,0
8/15/2011,0
8/16/2011,0.01
8/17/2011,0.03
8/18/2011,0
8/19/2011,0.01
8/21/2011,0.05
8/22/2011,0
8/23/2011,0
8/24/2011,0
8/25/2011,0
8/26/2011,0
8/27/2011,0
8/28/2011,0.08
8/29/2011,0.14
8/30/2011,0
8/31/2011,0
9/1/2011,0.01
9/2/2011,0
9/3/2011,0
9/4/2011,0
9/5/2011,0
9/6/2011,0.08
9/7/2011,0.02
9/8/2011,0
9/9/2011,0
9/10/2011,0
9/11/2011,0
9/12/2011,0
9/13/2011,0
9/14/2011,0
9/15/2011,0
9/16/2011,0
9/17/2011,0
9/18/2011,0.01
9/19/2011,0
9/20/2011,0
9/21/2011,0
9/22/2011,0
9/23/2011,0
9/24/2011,0
9/25/2011,0
9/26/2011,0
9/27/2011,0
9/28/2011,0.01
9/29/2011,0
9/30/2011,0
10/1/2011,0
10/2/2011,0
10/3/2011,0
10/4/2011,0
10/5/2011,0.01
10/6/2011,0
10/7/2011,0
10/8/2011,0
10/9/2011,0
10/10/2011,0
10/11/2011,0.01
10/12/2011,0
10/13/2011,0
10/14/2011,0
10/15/2011,0.01
10/16/2011,0
10/17/2011,0
10/18/2011,0
10/19/2011,0.01
10/20/2011,0
10/21/2011,0
10/22/2011,0.01
10/23/2011,0
10/24/2011,0.65
10/25/2011,0.02
10/26/2011,0.01
10/27/2011,0
10/28/2011,0
10/29/2011,0
10/30/2011,0
10/31/2011,0
11/1/2011,0.08
11/2/2011,0.26
11/3/2011,0.02
11/4/2011,0
11/5/2011,0
11/7/2011,0
11/8/2011,0
11/9/2011,0.01
11/10/2011,0
11/11/2011,0.09
11/12/2011,0
11/13/2011,0
11/14/2011,0
11/15/2011,0
11/16/2011,0
11/17/2011,0
11/18/2011,0
11/19/2011,0
11/20/2011,0
11/21/2011,0
11/22/2011,0
11/23/2011,0.01
11/24/2011,0
11/25/2011,0
11/26/2011,0
11/27/2011,0.05
11/28/2011,0
11/29/2011,0
11/30/2011,0.02
12/1/2011,0
12/2/2011,0.01
12/3/2011,0
12/4/2011,0
12/5/2011,0
12/6/2011,0
12/7/2011,0
12/8/2011,0
12/9/2011,0.05
12/10/2011,0.03
12/11/2011,0.29
12/12/2011,0.03
12/13/2011,0.1
12/14/2011,0.06
12/15/2011,0.01
12/16/2011,0.01
12/17/2011,0
12/18/2011,0
12/19/2011,0
12/20/2011,0
12/21/2011,0.03
12/22/2011,0.02
12/23/2011,0.01
12/24/2011,0.01
12/25/2011,0
12/26/2011,0
12/27/2011,0
12/28/2011,0
12/29/2011,0
12/30/2011,0
12/31/2011,0.01
1/1/2012,0
1/3/2012,0
1/4/2012,0
1/5/2012,0
1/6/2012,0
1/7/2012,0
1/8/2012,0
1/9/2012,0
1/10/2012,0
1/11/2012,0
1/12/2012,0
1/13/2012,0
1/14/2012,0
1/15/2012,0
1/16/2012,0.02
1/17/2012,0
1/18/2012,0
1/19/2012,0
1/20/2012,0
1/21/2012,0
1/22/2012,0
1/23/2012,0.01
1/24/2012,0
1/25/2012,0
1/26/2012,0
1/27/2012,0.33
1/28/2012,0
1/29/2012,0.01
1/30/2012,0.01
1/31/2012,0
2/1/2012,0
2/2/2012,0
2/3/2012,0
2/4/2012,0
2/5/2012,0
2/6/2012,0.15
2/7/2012,0.3
2/8/2012,0.39
2/9/2012,0
2/10/2012,0
2/11/2012,0
2/12/2012,0
2/13/2012,0
2/14/2012,0
2/15/2012,0
2/16/2012,0
2/17/2012,0
2/18/2012,0
2/19/2012,0.01
2/20/2012,0
2/21/2012,0
2/22/2012,0
2/23/2012,0.05
2/24/2012,0
2/25/2012,0
2/26/2012,0.01
2/27/2012,0.38
2/28/2012,0
2/29/2012,0.01
3/1/2012,0
3/2/2012,0
3/3/2012,0
3/4/2012,0.05
3/5/2012,0.7
3/6/2012,2.83
3/7/2012,0.91
3/8/2012,0
3/9/2012,0
3/10/2012,0.19
3/11/2012,0
3/12/2012,0
3/13/2012,0
3/14/2012,0
3/15/2012,0
3/16/2012,0.02
3/17/2012,0
3/18/2012,0.02
3/19/2012,0.02
3/20/2012,0
3/21/2012,0
3/22/2012,0
3/23/2012,0
3/24/2012,0
3/25/2012,0
3/26/2012,0.03
3/27/2012,0
3/28/2012,0
3/29/2012,0
3/30/2012,0
3/31/2012,0
4/1/2012,0
4/2/2012,0
4/3/2012,0
4/4/2012,0
4/5/2012,0
4/6/2012,0
4/7/2012,0.04
4/8/2012,0
4/9/2012,0.03
4/10/2012,0.19
4/11/2012,0.06
4/12/2012,0
4/13/2012,0
4/14/2012,0
4/15/2012,0
4/16/2012,0
4/17/2012,0
4/18/2012,0
4/19/2012,0
4/20/2012,0
4/21/2012,0
4/22/2012,0.08
4/23/2012,0.02
4/24/2012,0
4/25/2012,0
4/26/2012,0
4/27/2012,0
4/28/2012,0
4/29/2012,0
4/30/2012,0
5/1/2012,0
5/2/2012,0.01
5/3/2012,0.03
5/4/2012,0
5/5/2012,0.02
5/6/2012,0
5/7/2012,0
5/8/2012,0
5/9/2012,0
5/10/2012,0
5/11/2012,0
5/12/2012,0
5/13/2012,0
5/14/2012,0
5/15/2012,0
5/16/2012,0.01
5/17/2012,0
5/18/2012,0
5/19/2012,0
5/20/2012,0
5/21/2012,0
5/22/2012,0
5/23/2012,0
5/24/2012,0.01
5/25/2012,0
5/26/2012,0
5/27/2012,0
5/28/2012,0
5/29/2012,0
5/30/2012,0
5/31/2012,0
6/1/2012,0.01
6/2/2012,0.02
6/3/2012,0
6/4/2012,0
6/5/2012,0
6/6/2012,0.01
6/7/2012,0
6/8/2012,0
6/9/2012,0
6/10/2012,0
6/11/2012,0
6/12/2012,0
6/13/2012,0.03
6/14/2012,0
6/16/2012,
6/17/2012,0
6/18/2012,0
6/19/2012,0
6/20/2012,0.02
6/21/2012,0
6/22/2012,0
6/23/2012,0.1
6/24/2012,0
6/25/2012,0.01
6/26/2012,0
6/27/2012,0.01
6/28/2012,0
6/29/2012,0
6/30/2012,0
7/1/2012,0
7/2/2012,0
7/3/2012,0
7/4/2012,0.2
7/5/2012,0.01
7/6/2012,0
7/8/2012,0
7/9/2012,0
7/10/2012,0
7/11/2012,0
7/12/2012,0
7/13/2012,0
7/14/2012,0
7/15/2012,0
7/16/2012,0.03
7/17/2012,0
7/18/2012,0
7/19/2012,0
7/20/2012,0
7/21/2012,0.15
7/22/2012,0.04
7/23/2012,0
7/24/2012,0
7/25/2012,0
7/26/2012,0
7/27/2012,0
7/28/2012,0
7/29/2012,0.03
7/30/2012,0
7/31/2012,0
8/1/2012,0
8/2/2012,0
8/3/2012,0
8/4/2012,0
8/5/2012,0
8/6/2012,0.01
8/7/2012,0
8/8/2012,0
8/9/2012,0
8/10/2012,0
8/11/2012,0
8/12/2012,0
8/13/2012,0
8/14/2012,0.06
8/15/2012,0
8/16/2012,0
8/17/2012,0
8/18/2012,0
8/19/2012,0
8/20/2012,0
8/21/2012,0
8/22/2012,0
8/23/2012,0
8/24/2012,0
8/25/2012,0
8/26/2012,0
8/27/2012,0
8/28/2012,0.04
8/29/2012,0
8/30/2012,0
8/31/2012,0
9/1/2012,0
9/2/2012,0
9/3/2012,0
9/4/2012,0
9/5/2012,0.01
9/6/2012,0
9/7/2012,0.03
9/8/2012,0.1
9/9/2012,0
9/10/2012,0.03
9/11/2012,0
9/12/2012,0
9/13/2012,0
9/14/2012,0
9/15/2012,0
9/16/2012,0
9/17/2012,0
9/18/2012,0
9/19/2012,0.03
9/20/2012,0.16
9/21/2012,0.08
9/22/2012,0
9/23/2012,0.02
9/24/2012,0
9/25/2012,0
9/26/2012,0
9/27/2012,0
9/28/2012,0
9/29/2012,0
9/30/2012,0
10/1/2012,0
10/2/2012,0
10/3/2012,0
10/4/2012,0
10/5/2012,0
10/6/2012,0
10/7/2012,0.01
10/8/2012,0
10/9/2012,0
10/10/2012,0
10/11/2012,0
10/12/2012,0
10/13/2012,0
10/14/2012,0.02
10/15/2012,0.02
10/16/2012,0
10/17/2012,0
10/18/2012,0
10/19/2012,0
10/20/2012,0
10/21/2012,0
10/22/2012,0
10/23/2012,0
10/24/2012,0
10/25/2012,0
10/26/2012,0
10/27/2012,0.01
10/28/2012,0
10/29/2012,0.02
10/30/2012,0.01
10/31/2012,0.01
11/1/2012,0
11/2/2012,0
11/3/2012,0
11/4/2012,0
11/5/2012,0
11/6/2012,0
11/7/2012,0
11/8/2012,0
11/9/2012,0
11/10/2012,0
11/11/2012,0
11/12/2012,0
11/13/2012,0.02
11/14/2012,0
11/15/2012,0.05
11/16/2012,0.01
11/17/2012,0
11/18/2012,0.15
11/19/2012,0
11/20/2012,0
11/21/2012,0
11/22/2012,0
11/23/2012,0.07
11/24/2012,0.25
11/26/2012,0.03
11/27/2012,0.03
11/28/2012,0
11/29/2012,0
11/30/2012,0
12/2/2012,0
12/3/2012,0
12/4/2012,0
12/5/2012,0.08
12/6/2012,0.01
12/7/2012,0
12/8/2012,0
12/9/2012,0
12/10/2012,0
12/11/2012,0
12/12/2012,0
12/13/2012,0
12/14/2012,0.15
12/15/2012,0
12/16/2012,0
12/17/2012,0
12/18/2012,0.02
12/19/2012,0
12/20/2012,0
12/21/2012,0
12/22/2012,0.01
12/23/2012,0
12/24/2012,0
12/25/2012,0
12/26/2012,0
12/27/2012,0
12/28/2012,0
12/29/2012,0
12/30/2012,0
12/31/2012,0
1/1/2013,0
1/2/2013,0.01
1/3/2013,0.13
1/4/2013,0.01
1/5/2013,0
1/6/2013,0
1/7/2013,0.01
1/8/2013,0
1/9/2013,0.01
1/10/2013,0
1/11/2013,0
1/12/2013,0
1/13/2013,0
1/14/2013,0.01
1/15/2013,0.53
1/16/2013,0
1/17/2013,0
1/18/2013,0
1/19/2013,0
1/20/2013,0
1/22/2013,0
1/23/2013,0
1/24/2013,0.03
1/25/2013,0.1
1/26/2013,0.08
1/27/2013,0.2
1/28/2013,1.57
1/29/2013,0.03
1/30/2013,0.04
1/31/2013,0
2/1/2013,0
2/2/2013,0
2/3/2013,0
2/4/2013,0
2/5/2013,0
2/6/2013,0
2/7/2013,0
2/8/2013,0
2/9/2013,0
2/10/2013,0
2/11/2013,0
2/12/2013,0
2/13/2013,0
2/14/2013,0
2/15/2013,0
2/16/2013,0
2/17/2013,0
2/18/2013,0
2/19/2013,0
2/20/2013,0.03
2/21/2013,0.01
2/22/2013,0.15
2/23/2013,0
2/24/2013,0.12
2/25/2013,0
2/26/2013,0
2/27/2013,0
2/28/2013,0
3/1/2013,0
3/2/2013,0
3/3/2013,0
3/4/2013,0
3/5/2013,0
3/6/2013,0
3/7/2013,0
3/8/2013,0
3/9/2013,0
3/10/2013,2.25
3/11/2013,0.93
3/12/2013,0
3/13/2013,0
3/14/2013,0
3/15/2013,0
3/16/2013,0.01
3/17/2013,0
3/18/2013,0
3/19/2013,0
3/20/2013,0
3/21/2013,0
3/22/2013,0
3/23/2013,0
3/24/2013,0.01
3/25/2013,0.5
3/26/2013,0.05
3/27/2013,0.04
3/28/2013,0.2
3/29/2013,0.01
3/30/2013,0
3/31/2013,0
4/1/2013,0
4/2/2013,0
4/3/2013,0
4/4/2013,0
4/5/2013,0
4/6/2013,0
4/7/2013,0
